ID,Prob1
1873, 0.42
1874, 0.52
1875, 0.39
1876, 0.59
1877, 0.25
1878, 0.27
1879, 0.28
1880, 0.29
1881, 0.29
1882, 0.27
1883, 0.28
1884, 0.26
1885, 0.23
1886, 0.34
1887, 0.32
1888, 0.29
1889, 0.59
1890, 0.59
1891, 0.29
1892, 0.43
1893, 0.27
1894, 0.59
1895, 0.31
1896, 0.21
1897, 0.57
1898, 0.41
1899, 0.30
1900, 0.59
1901, 0.29
1902, 0.23
1903, 0.33
1904, 0.21
1905, 0.33
1906, 0.30
1907, 0.40
1908, 0.33
1909, 0.33
1910, 0.27
1911, 0.27
1912, 0.50
1913, 0.34
1914, 0.59
1915, 0.30
1916, 0.39
1917, 0.47
1918, 0.23
1919, 0.23
1920, 0.30
1921, 0.32
1922, 0.18
1923, 0.29
1924, 0.32
1925, 0.46
1926, 0.39
1927, 0.59
1928, 0.36
1929, 0.59
1930, 0.31
1931, 0.59
1932, 0.25
1933, 0.43
1934, 0.41
1935, 0.43
1936, 0.59
1937, 0.59
1938, 0.34
1939, 0.35
1940, 0.59
1941, 0.40
1942, 0.59
1943, 0.36
1944, 0.39
1945, 0.59
1946, 0.47
1947, 0.21
1948, 0.45
1949, 0.23
1950, 0.35
1951, 0.51
1952, 0.39
1953, 0.41
1954, 0.33
1955, 0.39
1956, 0.22
1957, 0.59
1958, 0.27
1959, 0.36
1960, 0.23
1961, 0.29
1962, 0.33
1963, 0.59
1964, 0.29
1965, 0.32
1966, 0.37
1967, 0.24
1968, 0.47
1969, 0.41
1970, 0.22
1971, 0.27
1972, 0.44
1973, 0.33
1974, 0.59
1975, 0.28
1976, 0.34
1977, 0.29
1978, 0.38
1979, 0.30
1980, 0.33
1981, 0.35
1982, 0.27
1983, 0.26
1984, 0.27
1985, 0.38
1986, 0.22
1987, 0.41
1988, 0.37
1989, 0.34
1990, 0.31
1991, 0.27
1992, 0.59
1993, 0.21
1994, 0.35
1995, 0.23
1996, 0.24
1997, 0.33
1998, 0.59
1999, 0.28
2000, 0.27
2001, 0.30
2002, 0.37
2003, 0.41
2004, 0.34
2005, 0.41
2006, 0.41
2007, 0.30
2008, 0.48
2009, 0.34
2010, 0.33
2011, 0.59
2012, 0.32
2013, 0.36
2014, 0.30
2015, 0.25
2016, 0.43
2017, 0.28
2018, 0.36
2019, 0.36
2020, 0.40
2021, 0.26
2022, 0.32
2023, 0.59
2024, 0.37
2025, 0.50
2026, 0.36
2027, 0.30
2028, 0.34
2029, 0.54
2030, 0.27
2031, 0.47
2032, 0.49
2033, 0.40
2034, 0.37
2035, 0.59
2036, 0.59
2037, 0.35
2038, 0.26
2039, 0.02
2040, 0.30
2041, 0.34
2042, 0.37
2043, 0.53
2044, 0.36
2045, 0.27
2046, 0.59
2047, 0.52
2048, 0.59
2049, 0.59
2050, 0.23
2051, 0.32
2052, 0.41
2053, 0.36
2054, 0.37
2055, 0.41
2056, 0.38
2057, 0.40
2058, 0.40
2059, 0.39
2060, 0.28
2061, 0.24
2062, 0.40
2063, 0.36
2064, 0.32
2065, 0.27
2066, 0.41
2067, 0.46
2068, 0.27
2069, 0.35
2070, 0.38
2071, 0.30
2072, 0.27
2073, 0.34
2074, 0.32
2075, 0.30
2076, 0.27
2077, 0.33
2078, 0.31
2079, 0.27
2080, 0.59
2081, 0.39
2082, 0.29
2083, 0.35
2084, 0.31
2085, 0.24
2086, 0.29
2087, 0.27
2088, 0.54
2089, 0.32
2090, 0.44
2091, 0.33
2092, 0.59
2093, 0.52
2094, 0.32
2095, 0.29
2096, 0.32
2097, 0.26
2098, 0.50
2099, 0.59
2100, 0.25
2101, 0.28
2102, 0.29
2103, 0.30
2104, 0.33
2105, 0.59
2106, 0.59
2107, 0.46
2108, 0.26
2109, 0.59
2110, 0.30
2111, 0.40
2112, 0.41
2113, 0.28
2114, 0.31
2115, 0.43
2116, 0.23
2117, 0.30
2118, 0.38
2119, 0.43
2120, 0.23
2121, 0.57
2122, 0.31
2123, 0.42
2124, 0.21
2125, 0.24
2126, 0.42
2127, 0.34
2128, 0.34
2129, 0.19
2130, 0.30
2131, 0.31
2132, 0.31
2133, 0.21
2134, 0.22
2135, 0.49
2136, 0.39
2137, 0.34
2138, 0.28
2139, 0.34
2140, 0.29
2141, 0.32
2142, 0.35
2143, 0.29
2144, 0.37
2145, 0.48
2146, 0.59
2147, 0.55
2148, 0.27
2149, 0.28
2150, 0.46
2151, 0.37
2152, 0.29
2153, 0.35
2154, 0.27
2155, 0.46
2156, 0.34
2157, 0.59
2158, 0.39
2159, 0.28
2160, 0.20
2161, 0.38
2162, 0.24
2163, 0.33
2164, 0.34
2165, 0.27
2166, 0.54
2167, 0.21
2168, 0.40
2169, 0.26
2170, 0.51
2171, 0.36
2172, 0.34
2173, 0.59
2174, 0.21
2175, 0.37
2176, 0.45
2177, 0.35
2178, 0.29
2179, 0.27
2180, 0.59
2181, 0.59
2182, 0.32
2183, 0.27
2184, 0.29
2185, 0.28
2186, 0.27
2187, 0.59
2188, 0.33
2189, 0.44
2190, 0.59
2191, 0.43
2192, 0.25
2193, 0.32
2194, 0.49
2195, 0.27
2196, 0.34
2197, 0.33
2198, 0.31
2199, 0.27
2200, 0.31
2201, 0.24
2202, 0.27
2203, 0.32
2204, 0.33
2205, 0.59
2206, 0.36
2207, 0.34
2208, 0.21
2209, 0.33
2210, 0.26
2211, 0.58
2212, 0.56
2213, 0.30
2214, 0.28
2215, 0.33
2216, 0.29
2217, 0.59
2218, 0.37
2219, 0.27
2220, 0.38
2221, 0.43
2222, 0.30
2223, 0.29
2224, 0.33
2225, 0.42
2226, 0.55
2227, 0.32
2228, 0.41
2229, 0.19
2230, 0.41
2231, 0.32
2232, 0.29
2233, 0.32
2234, 0.51
2235, 0.29
2236, 0.23
2237, 0.27
2238, 0.29
2239, 0.35
2240, 0.22
2241, 0.27
2242, 0.30
2243, 0.49
2244, 0.54
2245, 0.21
2246, 0.28
2247, 0.21
2248, 0.23
2249, 0.52
2250, 0.50
2251, 0.34
2252, 0.32
2253, 0.32
2254, 0.59
2255, 0.43
2256, 0.28
2257, 0.59
2258, 0.28
2259, 0.35
2260, 0.55
2261, 0.54
2262, 0.36
2263, 0.29
2264, 0.27
2265, 0.27
2266, 0.31
2267, 0.24
2268, 0.24
2269, 0.41
2270, 0.27
2271, 0.33
2272, 0.28
2273, 0.28
2274, 0.32
2275, 0.35
2276, 0.25
2277, 0.32
2278, 0.36
2279, 0.23
2280, 0.35
2281, 0.44
2282, 0.59
2283, 0.39
2284, 0.59
2285, 0.35
2286, 0.44
2287, 0.30
2288, 0.30
2289, 0.42
2290, 0.28
2291, 0.56
2292, 0.40
2293, 0.30
2294, 0.29
2295, 0.20
2296, 0.33
2297, 0.27
2298, 0.59
2299, 0.59
2300, 0.56
2301, 0.37
2302, 0.35
2303, 0.59
2304, 0.59
2305, 0.33
2306, 0.47
2307, 0.34
2308, 0.28
2309, 0.59
2310, 0.27
2311, 0.30
2312, 0.35
2313, 0.45
2314, 0.59
2315, 0.32
2316, 0.43
2317, 0.35
2318, 0.28
2319, 0.47
2320, 0.56
2321, 0.31
2322, 0.46
2323, 0.41
2324, 0.31
2325, 0.31
2326, 0.36
2327, 0.28
2328, 0.45
2329, 0.36
2330, 0.41
2331, 0.27
2332, 0.33
2333, 0.34
2334, 0.32
2335, 0.46
2336, 0.24
2337, 0.44
2338, 0.36
2339, 0.29
2340, 0.38
2341, 0.59
2342, 0.29
2343, 0.55
2344, 0.27
2345, 0.34
2346, 0.34
2347, 0.26
2348, 0.35
2349, 0.37
2350, 0.27
2351, 0.26
2352, 0.33
2353, 0.31
2354, 0.35
2355, 0.35
2356, 0.32
2357, 0.35
2358, 0.31
2359, 0.32
2360, 0.53
2361, 0.29
2362, 0.24
2363, 0.59
2364, 0.28
2365, 0.24
2366, 0.27
2367, 0.32
2368, 0.30
2369, 0.32
2370, 0.35
2371, 0.32
2372, 0.40
2373, 0.34
2374, 0.31
2375, 0.29
2376, 0.31
2377, 0.36
2378, 0.31
2379, 0.40
2380, 0.34
2381, 0.29
2382, 0.28
2383, 0.33
2384, 0.39
2385, 0.33
2386, 0.59
2387, 0.36
2388, 0.23
2389, 0.27
2390, 0.38
2391, 0.34
2392, 0.32
2393, 0.24
2394, 0.43
2395, 0.43
2396, 0.28
2397, 0.59
2398, 0.29
2399, 0.29
2400, 0.29
2401, 0.31
2402, 0.54
2403, 0.28
2404, 0.59
2405, 0.59
2406, 0.35
2407, 0.27
2408, 0.45
2409, 0.59
2410, 0.36
2411, 0.23
2412, 0.32
2413, 0.40
2414, 0.55
2415, 0.59
2416, 0.41
2417, 0.30
2418, 0.34
2419, 0.37
2420, 0.26
2421, 0.34
2422, 0.59
2423, 0.35
2424, 0.31
2425, 0.32
2426, 0.27
2427, 0.37
2428, 0.27
2429, 0.37
2430, 0.56
2431, 0.27
2432, 0.40
2433, 0.39
2434, 0.31
2435, 0.31
2436, 0.22
2437, 0.59
2438, 0.59
2439, 0.29
2440, 0.51
2441, 0.59
2442, 0.28
2443, 0.59
2444, 0.33
2445, 0.34
2446, 0.44
2447, 0.41
2448, 0.34
2449, 0.27
2450, 0.37
2451, 0.39
2452, 0.27
2453, 0.59
2454, 0.57
2455, 0.27
2456, 0.59
2457, 0.29
2458, 0.27
2459, 0.22
2460, 0.59
2461, 0.38
2462, 0.30
2463, 0.34
2464, 0.37
2465, 0.29
2466, 0.21
2467, 0.27
2468, 0.25
2469, 0.43
2470, 0.53
2471, 0.34
2472, 0.38
2473, 0.25
2474, 0.38
2475, 0.59
2476, 0.29
2477, 0.27
2478, 0.48
2479, 0.42
2480, 0.35
2481, 0.53
2482, 0.36
2483, 0.22
2484, 0.29
2485, 0.31
2486, 0.30
2487, 0.37
2488, 0.29
2489, 0.21
2490, 0.43
2491, 0.27
2492, 0.31
2493, 0.33
2494, 0.32
2495, 0.23
2496, 0.27
2497, 0.28
2498, 0.33
2499, 0.38
2500, 0.35
2501, 0.59
2502, 0.32
2503, 0.31
2504, 0.35
2505, 0.23
2506, 0.52
2507, 0.45
2508, 0.29
2509, 0.29
2510, 0.56
2511, 0.43
2512, 0.21
2513, 0.24
2514, 0.29
2515, 0.32
2516, 0.34
2517, 0.37
2518, 0.26
2519, 0.27
2520, 0.38
2521, 0.30
2522, 0.22
2523, 0.36
2524, 0.32
2525, 0.59
2526, 0.59
2527, 0.59
2528, 0.32
2529, 0.20
2530, 0.27
2531, 0.25
2532, 0.44
2533, 0.31
2534, 0.35
2535, 0.55
2536, 0.33
2537, 0.40
2538, 0.54
2539, 0.34
2540, 0.34
2541, 0.35
2542, 0.59
2543, 0.42
2544, 0.29
2545, 0.29
2546, 0.30
2547, 0.41
2548, 0.29
2549, 0.36
2550, 0.35
2551, 0.59
2552, 0.37
2553, 0.29
2554, 0.29
2555, 0.19
2556, 0.26
2557, 0.34
2558, 0.38
2559, 0.26
2560, 0.29
2561, 0.35
2562, 0.34
2563, 0.44
2564, 0.42
2565, 0.37
2566, 0.34
2567, 0.31
2568, 0.27
2569, 0.24
2570, 0.49
2571, 0.35
2572, 0.36
2573, 0.37
2574, 0.21
2575, 0.42
2576, 0.30
2577, 0.23
2578, 0.46
2579, 0.35
2580, 0.30
2581, 0.59
2582, 0.40
2583, 0.26
2584, 0.35
2585, 0.59
2586, 0.59
2587, 0.28
2588, 0.29
2589, 0.22
2590, 0.27
2591, 0.59
2592, 0.59
2593, 0.40
2594, 0.34
2595, 0.37
2596, 0.29
2597, 0.27
2598, 0.36
2599, 0.57
2600, 0.30
2601, 0.48
2602, 0.46
2603, 0.21
2604, 0.34
2605, 0.53
2606, 0.53
2607, 0.59
2608, 0.27
2609, 0.27
2610, 0.32
2611, 0.36
2612, 0.59
2613, 0.37
2614, 0.32
2615, 0.27
2616, 0.32
2617, 0.52
2618, 0.37
2619, 0.34
2620, 0.27
2621, 0.59
2622, 0.37
2623, 0.28
2624, 0.27
2625, 0.30
2626, 0.31
2627, 0.57
2628, 0.22
2629, 0.59
2630, 0.85
2631, 0.36
2632, 0.35
2633, 0.59
2634, 0.29
2635, 0.34
2636, 0.27
2637, 0.28
2638, 0.59
2639, 0.59
2640, 0.39
2641, 0.39
2642, 0.59
2643, 0.59
2644, 0.35
2645, 0.30
2646, 0.46
2647, 0.27
2648, 0.30
2649, 0.19
2650, 0.32
2651, 0.42
2652, 0.35
2653, 0.59
2654, 0.24
2655, 0.27
2656, 0.44
2657, 0.27
2658, 0.33
2659, 0.44
2660, 0.33
2661, 0.26
2662, 0.41
2663, 0.27
2664, 0.59
2665, 0.32
2666, 0.29
2667, 0.44
2668, 0.25
2669, 0.40
2670, 0.28
2671, 0.44
2672, 0.45
2673, 0.59
2674, 0.36
2675, 0.32
2676, 0.58
2677, 0.32
2678, 0.27
2679, 0.30
2680, 0.34
2681, 0.59
2682, 0.35
2683, 0.44
2684, 0.27
2685, 0.40
2686, 0.41
2687, 0.41
2688, 0.27
2689, 0.19
2690, 0.22
2691, 0.28
2692, 0.55
2693, 0.45
2694, 0.55
2695, 0.19
2696, 0.39
2697, 0.45
2698, 0.59
2699, 0.37
2700, 0.28
2701, 0.55
2702, 0.33
2703, 0.27
2704, 0.28
2705, 0.30
2706, 0.53
2707, 0.26
2708, 0.34
2709, 0.29
2710, 0.27
2711, 0.59
2712, 0.59
2713, 0.59
2714, 0.59
2715, 0.23
2716, 0.28
2717, 0.35
2718, 0.27
2719, 0.43
2720, 0.37
2721, 0.59
2722, 0.50
2723, 0.47
2724, 0.22
2725, 0.28
2726, 0.27
2727, 0.36
2728, 0.49
2729, 0.27
2730, 0.35
2731, 0.27
2732, 0.33
2733, 0.59
2734, 0.33
2735, 0.52
2736, 0.30
2737, 0.48
2738, 0.46
2739, 0.44
2740, 0.31
2741, 0.41
2742, 0.27
2743, 0.35
2744, 0.29
2745, 0.59
2746, 0.23
2747, 0.59
2748, 0.31
2749, 0.36
2750, 0.59
2751, 0.24
2752, 0.59
2753, 0.51
2754, 0.59
2755, 0.29
2756, 0.27
2757, 0.30
2758, 0.21
2759, 0.23
2760, 0.59
2761, 0.32
2762, 0.31
2763, 0.28
2764, 0.49
2765, 0.40
2766, 0.59
2767, 0.29
2768, 0.24
2769, 0.34
2770, 0.38
2771, 0.32
2772, 0.50
2773, 0.33
2774, 0.35
2775, 0.29
2776, 0.26
2777, 0.40
2778, 0.55
2779, 0.30
2780, 0.21
2781, 0.59
2782, 0.35
2783, 0.33
2784, 0.29
2785, 0.31
2786, 0.32
2787, 0.30
2788, 0.59
2789, 0.27
2790, 0.31
2791, 0.29
2792, 0.37
2793, 0.38
2794, 0.50
2795, 0.31
2796, 0.29
2797, 0.31
2798, 0.33
2799, 0.25
2800, 0.35
2801, 0.30
2802, 0.29
2803, 0.37
2804, 0.28
2805, 0.53
2806, 0.48
2807, 0.23
2808, 0.28
2809, 0.32
2810, 0.39
2811, 0.59
2812, 0.37
2813, 0.59
2814, 0.59
2815, 0.33
2816, 0.28
2817, 0.35
2818, 0.54
2819, 0.34
2820, 0.40
2821, 0.32
2822, 0.24
2823, 0.58
2824, 0.23
2825, 0.25
2826, 0.27
2827, 0.36
2828, 0.29
2829, 0.59
2830, 0.33
2831, 0.26
2832, 0.27
2833, 0.28
2834, 0.34
2835, 0.28
2836, 0.24
2837, 0.59
2838, 0.28
2839, 0.45
2840, 0.28
2841, 0.59
2842, 0.31
2843, 0.35
2844, 0.59
2845, 0.53
2846, 0.33
2847, 0.42
2848, 0.29
2849, 0.31
2850, 0.30
2851, 0.33
2852, 0.59
2853, 0.59
2854, 0.27
2855, 0.36
2856, 0.30
2857, 0.59
2858, 0.47
2859, 0.22
2860, 0.53
2861, 0.32
2862, 0.22
2863, 0.30
2864, 0.44
2865, 0.29
2866, 0.44
2867, 0.33
2868, 0.49
2869, 0.26
2870, 0.34
2871, 0.36
2872, 0.29
2873, 0.22
2874, 0.21
2875, 0.38
2876, 0.27
2877, 0.37
2878, 0.30
2879, 0.20
2880, 0.45
2881, 0.47
2882, 0.27
2883, 0.28
2884, 0.24
2885, 0.27
2886, 0.40
2887, 0.27
2888, 0.59
2889, 0.29
2890, 0.30
2891, 0.26
2892, 0.40
2893, 0.34
2894, 0.57
2895, 0.24
2896, 0.59
2897, 0.35
2898, 0.30
2899, 0.29
2900, 0.46
2901, 0.35
2902, 0.33
2903, 0.27
2904, 0.23
2905, 0.44
2906, 0.27
2907, 0.30
2908, 0.24
2909, 0.29
2910, 0.37
2911, 0.43
2912, 0.59
2913, 0.51
2914, 0.32
2915, 0.27
2916, 0.31
2917, 0.36
2918, 0.59
2919, 0.46
2920, 0.35
2921, 0.59
2922, 0.30
2923, 0.32
2924, 0.28
2925, 0.33
2926, 0.25
2927, 0.49
2928, 0.41
2929, 0.33
2930, 0.00
2931, 0.29
2932, 0.48
2933, 0.30
2934, 0.51
2935, 0.34
2936, 0.45
2937, 0.44
2938, 0.50
2939, 0.45
2940, 0.31
2941, 0.43
2942, 0.35
2943, 0.59
2944, 0.27
2945, 0.34
2946, 0.44
2947, 0.31
2948, 0.27
2949, 0.29
2950, 0.59
2951, 0.44
2952, 0.41
2953, 0.27
2954, 0.48
2955, 0.23
2956, 0.59
2957, 0.19
2958, 0.39
2959, 0.49
2960, 0.28
2961, 0.45
2962, 0.27
2963, 0.36
2964, 0.55
2965, 0.30
2966, 0.20
2967, 0.28
2968, 0.28
2969, 0.33
2970, 0.27
2971, 0.36
2972, 0.28
2973, 0.39
2974, 0.35
2975, 0.30
2976, 0.59
2977, 0.35
2978, 0.59
2979, 0.34
2980, 0.42
2981, 0.27
2982, 0.27
2983, 0.27
2984, 0.46
2985, 0.28
2986, 0.43
2987, 0.29
2988, 0.28
2989, 0.59
2990, 0.32
2991, 0.21
2992, 0.31
2993, 0.27
2994, 0.35
2995, 0.51
2996, 0.59
2997, 0.35
2998, 0.28
2999, 0.22
3000, 0.24
3001, 0.32
3002, 0.49
3003, 0.28
3004, 0.37
3005, 0.30
3006, 0.59
3007, 0.31
3008, 0.44
3009, 0.31
3010, 0.36
3011, 0.35
3012, 0.41
3013, 0.59
3014, 0.34
3015, 0.38
3016, 0.37
3017, 0.34
3018, 0.29
3019, 0.39
3020, 0.28
3021, 0.30
3022, 0.32
3023, 0.59
3024, 0.59
3025, 0.31
3026, 0.36
3027, 0.30
3028, 0.24
3029, 0.35
3030, 0.38
3031, 0.33
3032, 0.33
3033, 0.33
3034, 0.25
3035, 0.36
3036, 0.33
3037, 0.50
3038, 0.59
3039, 0.55
3040, 0.29
3041, 0.43
3042, 0.59
3043, 0.36
3044, 0.29
3045, 0.43
3046, 0.59
3047, 0.35
3048, 0.23
3049, 0.59
3050, 0.36
3051, 0.27
3052, 0.59
3053, 0.41
3054, 0.31
3055, 0.35
3056, 0.29
3057, 0.30
3058, 0.41
3059, 0.40
3060, 0.22
3061, 0.34
3062, 0.30
3063, 0.27
3064, 0.53
3065, 0.30
3066, 0.59
3067, 0.31
3068, 0.33
3069, 0.18
3070, 0.39
3071, 0.29
3072, 0.31
3073, 0.31
3074, 0.33
3075, 0.38
3076, 0.33
3077, 0.40
3078, 0.32
3079, 0.27
3080, 0.48
3081, 0.25
3082, 0.37
3083, 0.36
3084, 0.38
3085, 0.51
3086, 0.48
3087, 0.42
3088, 0.26
3089, 0.31
3090, 0.21
3091, 0.26
3092, 0.59
3093, 0.28
3094, 0.38
3095, 0.41
3096, 0.44
3097, 0.29
3098, 0.59
3099, 0.28
3100, 0.49
3101, 0.24
3102, 0.29
3103, 0.47
3104, 0.59
3105, 0.40
3106, 0.25
3107, 0.34
3108, 0.29
3109, 0.59
3110, 0.59
3111, 0.59
3112, 0.41
3113, 0.30
3114, 0.27
3115, 0.59
3116, 0.34
3117, 0.59
3118, 0.37
3119, 0.39
3120, 0.35
3121, 0.56
3122, 0.48
3123, 0.41
3124, 0.44
3125, 0.37
3126, 0.59
3127, 0.30
3128, 0.46
3129, 0.35
3130, 0.30
3131, 0.43
3132, 0.24
3133, 0.28
3134, 0.27
3135, 0.38
3136, 0.27
3137, 0.48
3138, 0.31
3139, 0.59
3140, 0.43
3141, 0.55
3142, 0.59
3143, 0.59
3144, 0.40
3145, 0.35
3146, 0.32
3147, 0.28
3148, 0.24
3149, 0.27
3150, 0.38
3151, 0.55
3152, 0.32
3153, 0.27
3154, 0.59
3155, 0.32
3156, 0.27
3157, 0.28
3158, 0.59
3159, 0.31
3160, 0.44
3161, 0.35
3162, 0.38
3163, 0.37
3164, 0.40
3165, 0.31
3166, 0.36
3167, 0.32
3168, 0.24
3169, 0.35
3170, 0.28
3171, 0.35
3172, 0.29
3173, 0.51
3174, 0.45
3175, 0.32
3176, 0.35
3177, 0.48
3178, 0.54
3179, 0.27
3180, 0.27
3181, 0.35
3182, 0.26
3183, 0.36
3184, 0.29
3185, 0.39
3186, 0.28
3187, 0.38
3188, 0.33
3189, 0.27
3190, 0.33
3191, 0.36
3192, 0.45
3193, 0.59
3194, 0.41
3195, 0.58
3196, 0.27
3197, 0.37
3198, 0.45
3199, 0.47
3200, 0.33
3201, 0.30
3202, 0.35
3203, 0.27
3204, 0.31
3205, 0.35
3206, 0.58
3207, 0.41
3208, 0.27
3209, 0.36
3210, 0.59
3211, 0.48
3212, 0.34
3213, 0.39
3214, 0.42
3215, 0.43
3216, 0.25
3217, 0.32
3218, 0.32
3219, 0.38
3220, 0.39
3221, 0.42
3222, 0.54
3223, 0.59
3224, 0.27
3225, 0.29
3226, 0.31
3227, 0.52
3228, 0.21
3229, 0.31
3230, 0.36
3231, 0.59
3232, 0.49
3233, 0.55
3234, 0.30
3235, 0.27
3236, 0.30
3237, 0.35
3238, 0.43
3239, 0.29
3240, 0.32
3241, 0.26
3242, 0.27
3243, 0.46
3244, 0.36
3245, 0.19
3246, 0.30
3247, 0.31
3248, 0.50
3249, 0.36
3250, 0.41
3251, 0.27
3252, 0.48
3253, 0.39
3254, 0.37
3255, 0.48
3256, 0.32
3257, 0.25
3258, 0.59
3259, 0.28
3260, 0.56
3261, 0.37
3262, 0.42
3263, 0.35
3264, 0.26
3265, 0.52
3266, 0.38
3267, 0.35
3268, 0.40
3269, 0.39
3270, 0.59
3271, 0.59
3272, 0.30
3273, 0.48
3274, 0.39
3275, 0.59
3276, 0.54
3277, 0.23
3278, 0.35
3279, 0.59
3280, 0.36
3281, 0.22
3282, 0.59
3283, 0.33
3284, 0.55
3285, 0.40
3286, 0.27
3287, 0.32
3288, 0.31
3289, 0.20
3290, 0.26
3291, 0.33
3292, 0.35
3293, 0.38
3294, 0.42
3295, 0.27
3296, 0.28
3297, 0.45
3298, 0.47
3299, 0.54
3300, 0.27
3301, 0.31
3302, 0.59
3303, 0.28
3304, 0.27
3305, 0.38
3306, 0.22
3307, 0.49
3308, 0.25
3309, 0.30
3310, 0.46
3311, 0.27
3312, 0.30
3313, 0.45
3314, 0.43
3315, 0.43
3316, 0.21
3317, 0.32
3318, 0.32
3319, 0.40
3320, 0.23
3321, 0.42
3322, 0.42
3323, 0.34
3324, 0.59
3325, 0.44
3326, 0.27
3327, 0.58
3328, 0.34
3329, 0.40
3330, 0.59
3331, 0.24
3332, 0.32
3333, 0.25
3334, 0.41
3335, 0.29
3336, 0.35
3337, 0.36
3338, 0.38
3339, 0.59
3340, 0.59
3341, 0.27
3342, 0.28
3343, 0.35
3344, 0.32
3345, 0.39
3346, 0.59
3347, 0.37
3348, 0.27
3349, 0.59
3350, 0.59
3351, 0.39
3352, 0.00
3353, 0.30
3354, 0.22
3355, 0.41
3356, 0.46
3357, 0.42
3358, 0.59
3359, 0.35
3360, 0.26
3361, 0.40
3362, 0.33
3363, 0.33
3364, 0.30
3365, 0.28
3366, 0.26
3367, 0.31
3368, 0.38
3369, 0.35
3370, 0.18
3371, 0.29
3372, 0.59
3373, 0.59
3374, 0.32
3375, 0.41
3376, 0.59
3377, 0.38
3378, 0.29
3379, 0.45
3380, 0.25
3381, 0.59
3382, 0.30
3383, 0.47
3384, 0.28
3385, 0.34
3386, 0.29
3387, 0.38
3388, 0.59
3389, 0.27
3390, 0.36
3391, 0.22
3392, 0.59
3393, 0.59
3394, 0.20
3395, 0.29
3396, 0.54
3397, 0.28
3398, 0.32
3399, 0.59
3400, 0.28
3401, 0.34
3402, 0.34
3403, 0.28
3404, 0.21
3405, 0.33
3406, 0.36
3407, 0.58
3408, 0.47
3409, 0.35
3410, 0.59
3411, 0.29
3412, 0.29
3413, 0.59
3414, 0.27
3415, 0.59
3416, 0.53
3417, 0.24
3418, 0.59
3419, 0.26
3420, 0.29
3421, 0.31
3422, 0.27
3423, 0.30
3424, 0.33
3425, 0.36
3426, 0.27
3427, 0.25
3428, 0.33
3429, 0.42
3430, 0.51
3431, 0.59
3432, 0.28
3433, 0.45
3434, 0.55
3435, 0.59
3436, 0.59
3437, 0.22
3438, 0.29
3439, 0.43
3440, 0.24
3441, 0.59
3442, 0.32
3443, 0.28
3444, 0.35
3445, 0.59
3446, 0.28
3447, 0.41
3448, 0.39
3449, 0.34
3450, 0.28
3451, 0.57
3452, 0.31
3453, 0.30
3454, 0.38
3455, 0.27
3456, 0.32
3457, 0.28
3458, 0.24
3459, 0.27
3460, 0.34
3461, 0.45
3462, 0.33
3463, 0.59
3464, 0.27
3465, 0.29
3466, 0.34
3467, 0.35
3468, 0.33
3469, 0.33
3470, 0.58
3471, 0.22
3472, 0.51
3473, 0.36
3474, 0.34
3475, 0.54
3476, 0.34
3477, 0.35
3478, 0.44
3479, 0.27
3480, 0.34
3481, 0.40
3482, 0.27
3483, 0.21
3484, 0.28
3485, 0.35
3486, 0.59
3487, 0.34
3488, 0.29
3489, 0.33
3490, 0.33
3491, 0.36
3492, 0.29
3493, 0.39
3494, 0.27
3495, 0.27
3496, 0.32
3497, 0.30
3498, 0.40
3499, 0.38
3500, 0.41
3501, 0.58
3502, 0.28
3503, 0.23
3504, 0.25
3505, 0.59
3506, 0.39
3507, 0.36
3508, 0.37
3509, 0.36
3510, 0.37
3511, 0.24
3512, 0.21
3513, 0.48
3514, 0.35
3515, 0.22
3516, 0.32
3517, 0.54
3518, 0.54
3519, 0.45
3520, 0.43
3521, 0.27
3522, 0.59
3523, 0.54
3524, 0.37
3525, 0.32
3526, 0.23
3527, 0.22
3528, 0.37
3529, 0.37
3530, 0.27
3531, 0.31
3532, 0.43
3533, 0.32
3534, 0.31
3535, 0.59
3536, 0.59
3537, 0.59
3538, 0.30
3539, 0.31
3540, 0.31
3541, 0.21
3542, 0.55
3543, 0.37
3544, 0.32
3545, 0.31
3546, 0.29
3547, 0.52
3548, 0.36
3549, 0.30
3550, 0.59
3551, 0.36
3552, 0.30
3553, 0.53
3554, 0.27
3555, 0.59
3556, 0.28
3557, 0.26
3558, 0.39
3559, 0.32
3560, 0.32
3561, 0.40
3562, 0.39
3563, 0.59
3564, 0.01
3565, 0.38
3566, 0.32
3567, 0.37
3568, 0.30
3569, 0.38
3570, 0.36
3571, 0.38
3572, 0.53
3573, 0.00
3574, 0.44
3575, 0.28
3576, 0.59
3577, 0.27
3578, 0.29
3579, 0.58
3580, 0.59
3581, 0.35
3582, 0.59
3583, 0.51
3584, 0.27
3585, 0.23
3586, 0.34
3587, 0.54
3588, 0.56
3589, 0.59
3590, 0.44
3591, 0.59
3592, 0.39
3593, 0.31
3594, 0.23
3595, 0.33
3596, 0.59
3597, 0.25
3598, 0.27
3599, 0.32
3600, 0.28
3601, 0.00
3602, 0.35
3603, 0.36
3604, 0.25
3605, 0.34
3606, 0.36
3607, 0.59
3608, 0.21
3609, 0.55
3610, 0.45
3611, 0.33
3612, 0.40
3613, 0.48
3614, 0.33
3615, 0.38
3616, 0.53
3617, 0.55
3618, 0.38
3619, 0.36
3620, 0.37
3621, 0.39
